ParticleType,Energy
pi-,560.548
pi+,2090.47
pi-,415.449
2pi-,388.767
3pi-,258.146
mu-,750.89
mu-,251.772
2mu-,157.103
pi-,908.743
2mu-,483.674
3mu-,425.02
pi-,404.38
mu+,139.504
mu-,288.31
pi-,1314.85
pi+,1326.46
pi+,888.017
2pi+,857.535
3pi+,773.641
mu-,64.2761
pi-,310.52
pi+,128.347
2pi+,126.092
pi+,1005.93
pi-,1526.62
pi+,55.33
2pi+,48.1339
3pi+,45.8248
mu-,62.2317
pi+,564.52
2pi+,563.483
pi-,219.048
mu+,235.809
2mu+,234.746
3mu+,189.04
mu-,6.71886
pi+,542.823
2pi+,522.243
3mu+,369.163
pi+,646.989
2pi+,71.4805
pi+,738.359
2pi+,736.993
3pi+,735.257
mu-,742.787
3mu-,439.863
pi+,106.401
3mu+,91.4775
pi+,1442.59
pi+,1831.71
pi+,1762.2
2pi+,1760.94
3pi+,1759.62
mu+,137.141
pi-,173.463
2mu-,84.7704
pi-,1747.49
3pi-,1329.57
pi+,555.323
pi-,240.253
pi+,418.645
pi-,328.71
2pi-,327.237
3pi-,326.032
pi+,90.858
pi-,283.427
2pi-,282.073
3pi-,262.896
pi+,511.36
2mu+,276.222
pi+,82.9176
pi-,324.353
2pi-,321.864
3pi-,320.589
pi+,1589.82
2mu+,119.619
pi-,205.852
2pi-,193.678
pi+,401.318
2pi+,380.251
3mu+,86.7027
pi+,1205.41
pi-,218.576
2mu+,519.3
pi-,865.224
2pi-,863.951
3pi-,862.751
pi+,283.883
2mu+,174.7
3mu+,173.46
pi-,1847.27
pi-,1836.02
mu-,132.668
pi-,118.035
pi+,485.507
2pi+,432.304
pi-,920.603
pi+,927.626
2mu+,605.657
3pi+,1021.07
pi-,1144.38
2pi-,1069.69
pi+,330.662
2pi+,300.927
3mu+,86.3897
pi+,404.461
2pi+,403.279
3pi+,368.107
pi+,558.031
2pi+,425.988
pi+,1762.78
3pi+,419.525
pi-,512.432
pi-,1005.61
3mu+,239.391
pi+,227.788
2pi+,32.9874
pi+,201.245
pi-,346.74
mu+,399.971
2mu+,398.527
3mu+,397.269
mu+,280.361
2mu+,250.861
3mu+,155
pi+,412.816
2pi+,411.372
3pi+,410.168
mu+,171.794
3pi+,402.776
3mu-,27.6295
pi-,1265.22
2pi-,603.069
pi+,237.081
2pi+,235.535
3pi+,151.48
pi+,953.935
2pi+,951.833
pi+,1350.5
pi-,1126.55
2pi-,549.152
pi+,436.739
pi-,1086.14
pi-,208.424
3pi+,1255.21
pi-,288.597
pi-,614.454
2pi-,613.024
3pi-,611.616
pi+,610.698
2pi+,571.618
pi+,821.334
pi-,827.226
3mu-,245.428
pi+,261.946
2pi+,260.785
3pi+,259.583
pi-,211.249
2pi-,156.062
pi+,581.42
2pi+,580.338
pi+,195.814
2pi+,94.3615
pi-,1614.39
mu+,1181.29
2mu+,1133.32
3mu+,1047.17
pi+,1218.88
pi-,588.524
2pi-,573.758
3mu-,298.303
2pi+,563.849
mu+,213.322
2mu+,130.527
3mu+,129.034
pi+,2021.11
2pi+,2019.64
3pi+,2018.44
2mu-,303.15
mu-,464.221
3mu-,281.206
pi+,302.194
2pi+,301.069
3mu+,233.495
pi-,1707.98
pi+,586.671
2pi+,585.474
mu-,98.1859
2pi-,1018.73
mu-,266.505
2mu-,265.017
3mu-,220.437
pi+,225.122
mu-,27.3098
2mu-,24.722
mu+,36.1533
pi+,1705.61
2pi+,1703.82
3pi+,1702.58
pi+,32.9974
2pi+,30.3427
pi+,2093.7
pi-,40.6273
pi+,211.85
pi+,978.183
pi-,1887.63
pi+,187.872
pi-,542.926
2pi-,541.14
3pi-,539.739
mu-,47.4181
mu+,331.232
2mu+,286.331
3mu+,200.117
mu-,34.2927
mu-,12.8282
pi+,1824.09
3pi+,167.232
pi+,428.02
2pi+,417.228
pi+,425.984
2pi+,75.0488
3mu+,18.9585
2pi+,332.923
3pi+,203.398
2pi+,594.412
pi+,1623.89
3pi+,430.341
pi-,208.056
2mu-,104.633
pi+,1464.82
2pi+,1463.57
3pi+,1462.37
pi+,76.6361
pi+,422.588
3mu+,128.038
pi-,514.425
pi+,1347.71
2mu+,363.272
3mu+,283.795
2pi+,965.724
pi+,1760.97
pi+,224.943
pi+,1453.77
2pi+,1452.54
3pi+,1398.87
2pi+,108.806
pi-,217.7
2pi-,216.259
pi+,708.29
pi-,61.1695
pi+,160.865
pi-,1479.66
pi+,124.839
2pi+,123.342
3pi+,121.844
pi+,143.126
2pi+,141.597
3pi+,140.072
3mu-,1062.35
pi-,694.862
2pi-,693.72
3pi-,692.598
pi-,2037.5
pi-,961.035
2pi-,899.52
pi+,57.1392
2pi+,54.9957
3pi+,52.5558
2mu-,120.13
3mu-,73.8763
pi+,476.573
pi-,668.883
mu+,518.18
2mu+,459.872
pi+,1215.91
2mu+,854.387
3mu+,806.406
pi+,356.287
2pi+,273.268
pi+,432.82
pi-,893.792
pi+,699.543
2pi+,698.509
pi+,679.795
pi+,497.576
pi+,87.4936
pi+,191.285
2pi+,190.097
3pi+,188.714
pi-,365.788
pi-,2378.65
2pi-,2375.07
3pi-,2373.76
pi-,832.006
2pi-,814.394
3pi-,711.302
mu+,407.344
mu-,156.526
pi-,812.161
mu-,176.865
pi-,217.84
2pi-,216.147
pi-,1391.18
2pi-,1389.2
3pi-,1388.09
pi+,1389.69
3pi-,411.344
pi+,471.011
2pi+,458.929
3pi+,396.733
pi-,1253.55
2pi-,1251.84
3mu-,1218.84
pi-,891.838
2pi-,890.829
3pi-,783.806
pi-,885.482
2pi-,395.348
pi+,1594.2
2pi+,145.757
3pi+,33.8943
2mu-,113.644
pi+,795.362
3mu+,438.514
pi-,397.797
2pi-,385.863
3mu-,297.127
pi-,603.254
2pi-,500.545
pi-,821.013
mu+,176.935
2mu+,133.111
3mu+,131.094
pi-,718.347
pi+,903.08
2pi+,901.846
3pi+,900.554
pi-,539.758
2pi-,477.036
3pi-,387.824
pi+,445.393
2mu+,432.7
3mu+,386.697
mu-,563.816
2mu-,562.775
3mu-,542.275
pi+,582.615
2pi+,486.867
2pi+,18.2057
mu+,270.177
pi+,397.929
2mu+,98.6953
3mu+,35.1539
mu+,67.2858
2mu+,65.6833
pi+,352.288
pi+,2222.4
3pi+,1848.74
mu+,12.9101
3mu+,487.488
pi+,1915.77
pi-,1612.04
mu-,196.079
2mu-,90.1434
pi-,130.921
2pi-,65.3552
pi-,1122.61
3pi-,1153.61
pi-,185.528
pi-,229.372
pi+,764.907
2pi+,762.769
3pi+,670.291
pi-,887.231
pi+,701.299
2pi+,700.22
3pi+,698.662
pi-,1109.02
2pi-,1011.38
pi+,630.509
2pi+,490.538
pi-,231.688
pi-,258.006
pi+,250.962
mu+,53.9418
2mu+,52.1615
3mu+,7.91762
pi-,973.501
pi-,582.813
2pi-,581.53
3mu-,533.661
pi+,370.119
pi+,819.721
2pi+,789.575
pi+,764.192
mu+,58.4221
pi+,459.098
pi-,1088.54
2pi-,1087.12
3pi-,1084.78
pi-,660.027
2mu-,660.972
3mu-,579.749
pi+,3280.86
2pi+,3279.62
3pi+,3278.36
2mu-,97.4826
pi-,332.782
2mu-,200.602
3mu-,189.66
pi-,523.078
pi-,1242.77
pi-,649.797
2pi-,637.276
3pi-,523.475
pi+,678.554
pi-,279.775
2mu-,174.712
pi+,519.745
2mu+,397.947
3mu+,288.316
pi+,734.052
2pi+,732.736
pi+,341.429
2pi+,339.987
2mu+,275.448
3mu+,254.317
pi+,173.623
2mu+,186.973
3mu+,153.021
pi+,1594.65
mu-,208.807
2mu-,207.544
3mu-,206.296
pi+,298.312
2pi+,238.849
3mu+,171.761
pi+,819.156
2pi+,807.643
3pi+,1219.98
pi-,311.188
2mu-,131.487
3mu-,129.776
pi-,545.881
2pi-,544.67
pi-,230.281
2pi-,228.966
pi-,705.226
mu-,505.199
2mu-,483.469
pi+,865.687
mu+,1256.19
3mu+,893.688
pi+,10.6456
mu-,58.3338
pi+,135.119
pi-,280.807
pi+,705.149
2mu+,209.518
3mu+,162.766
mu-,426.377
3mu-,157.188
pi+,413.273
3mu-,129.16
pi+,1393.59
pi-,863.599
2pi-,829.277
3pi-,745.466
pi+,2152.45
mu-,135.733
2mu-,96.7704
pi+,453.107
2pi+,442.898
pi-,1926.91
pi-,92.1382
pi+,2030.06
3pi+,1651.42
pi-,200.687
pi-,542.475
2mu-,347.596
3mu-,307.87
pi+,141.188
pi-,316.681
2mu-,275.905
3mu-,274.774
mu-,67.1651
pi+,91.0756
pi+,452.153
2mu+,430.211
mu+,275.724
2mu+,274.505
3mu+,167.589
2pi-,862.559
pi+,125.813
pi-,1204.94
pi-,225.466
2mu-,249.686
3mu-,190.363
pi-,282.705
2pi-,281.148
pi+,2253
2pi+,2251.71
3pi+,2150.52
pi-,665.926
pi+,918.638
2mu+,716.15
3mu+,715.079
mu-,73.2661
2mu-,58.2565
pi-,602.923
2pi-,558.149
2mu+,73.0976
3mu+,36.5282
pi+,308.508
2mu+,296.345
3mu+,237.449
pi+,143.752
2pi+,142.348
3mu+,114.599
pi-,117.765
2mu-,63.0302
pi-,1807.11
2mu-,160.575
pi+,962.009
2pi+,887.145
pi+,1875.09
pi-,4994.89
2pi-,4989.09
3pi-,4931.81
pi-,383.512
mu-,594.429
2mu-,556.677
mu+,160.223
2mu+,159.072
3mu+,94.5173
pi+,399.038
2mu+,352.861
3mu+,224.048
pi-,657.405
pi+,571.789
2pi+,532.631
3mu+,253.034
pi+,228.024
pi+,602.012
2pi+,526.054
pi+,134.228
2pi+,132.8
3pi+,131.305
pi+,147.19
2mu+,71.3538
2pi+,231.352
pi+,2241.92
pi-,1663.04
2pi-,1635.23
3pi-,1634.03
pi-,1255.54
2pi-,1211.86
3pi-,1144.8
mu+,184.192
2mu+,182.681
3mu+,181.415
mu+,248.078
pi-,560.986
3mu-,585.554
pi+,422.146
pi-,36.016
2pi-,32.6153
3mu-,13.7562
pi+,622.393
2pi+,621.065
3pi+,619.648
pi+,723.031
pi+,344.067
pi-,871.831
pi-,550.736
2pi-,517.995
mu+,434.084
2mu+,344.81
3mu+,193.897
pi-,584.786
pi+,784.668
pi-,424.45
2mu-,360.955
3mu-,283.806
pi-,978.197
mu+,59.1018
2mu+,34.0625
3mu+,31.4749
pi+,237.127
2pi+,235.926
3mu+,39.1572
pi-,1462.18
pi+,522.266
3mu+,173.472
mu-,57.6547
pi+,1644.9
2pi+,1643.65
3pi+,1642.41
pi-,63.4681
mu-,36.3821
2mu-,34.1464
pi+,3999.48
3pi+,3657.35
pi+,174.55
pi-,295.926
2mu+,169.454
3mu+,168.152
pi+,373.284
pi-,13.4389
pi+,841.509
pi-,265.9
2mu-,164.674
3mu-,162.899
pi+,1136.6
pi+,699.363
2pi+,698.088
3pi+,604.248
mu+,439.243
3mu+,284.8
pi+,153.63
pi+,77.8114
pi+,2226.93
3pi+,1942.91
pi-,72.036
pi-,746.088
2pi-,744.852
3pi-,633.777
pi+,2134.98
mu-,390.584
2mu-,389.376
3mu-,387.735
mu-,285.386
2mu-,283.829
3mu-,226.755
mu+,544.246
2mu+,470.597
pi-,299.612
pi+,2000.5
3pi+,1692.44
pi+,402.141
pi+,93.1481
pi-,442.646
2pi-,252.581
pi+,1213.05
mu-,374.353
3mu-,132.191
2pi-,137.982
3pi+,81.7102
pi+,408.988
pi-,93.7162
2mu-,107.529
3mu-,18.0844
mu+,60.9146
pi+,1850.35
2pi+,1848.35
3pi+,1821.83
mu+,36.592
2mu+,34.0434
3mu+,31.5007
2mu-,404.635
pi-,683.785
mu-,228.572
2mu-,227.34
3mu-,226.141
mu+,386.603
3mu+,130.645
mu+,112.025
2mu+,110.562
pi+,733.317
2pi+,731.875
3pi+,730.531
pi+,605.497
pi-,136.141
pi-,688.46
pi+,125.088
pi-,1173.31
2pi-,1149.22
3pi-,1038.48
pi+,603.314
2pi+,602.157
pi+,580.92
2pi+,470.609
pi+,174.057
pi+,623.368
2pi+,621.811
3pi+,557.842
pi-,755.902
2pi-,103.935
pi-,490.322
pi+,245.436
2pi+,244.08
3pi+,186.562
pi+,396.609
2mu+,321.599
3mu+,320.32
mu+,214.492
2mu+,137.6
mu-,179.665
2mu-,177.796
3mu-,86.985
mu+,260.081
2mu+,258.794
3mu+,188.633
pi+,647.455
pi-,1137.27
3mu+,592.633
mu+,325.979
2mu+,278.174
pi-,1897.92
2mu-,1289.91
3mu-,1288.7
pi+,787.537
2pi+,786.358
3pi+,700.23
pi+,1229.7
2pi+,1122.19
3pi+,249.603
pi-,695.903
pi+,478.839
2pi+,477.489
pi+,1280.34
pi+,2173.28
mu-,364.18
2mu-,303.167
3mu-,216.215
pi-,164.041
pi-,586.11
pi-,2042
pi+,1028.83
pi+,198.381
pi-,277.011
2pi-,257.073
pi-,1582.16
2pi-,1580.14
3pi-,1526.63
pi-,126.019
mu+,169.34
2mu+,168.157
3mu+,166.73
pi-,566.759
2mu-,357.672
3mu-,325.966
pi-,804.818
2pi-,719.481
mu+,941.445
3mu+,653.725
pi-,472.261
pi-,2128.04
mu-,181.728
pi+,1394.11
pi+,471.789
2pi+,432.393
mu+,57.6828
2mu+,55.2897
3mu+,53.672
pi-,620.332
2mu-,483.824
3mu-,441.448
pi+,109.943
mu-,128.233
pi-,690.332
2pi-,688.984
3pi-,623.787
pi+,421.345
3mu+,178.068
pi+,217.832
mu-,1035.89
2mu-,1016.82
3mu-,920.153
pi+,341.813
2mu+,281.998
3mu+,197.83
pi+,1331.58
2pi+,69.7572
pi-,321.013
2pi-,311.017
3mu-,254.421
pi+,1004.75
2pi+,1003.52
3mu+,956.421
pi+,115.586
pi+,326.808
mu-,429.713
3mu-,118.876
pi+,683.581
3pi+,414.282
2pi+,456.581
pi+,568.102
pi-,224.238
pi+,186.258
2mu+,197.296
pi+,153.927
2mu+,470.392
pi+,260.558
pi-,775.424
3pi-,495.768
pi+,1257.66
pi+,191.718
2mu+,170.527
3mu+,168.914
3mu+,27.3485
mu-,112.442
2mu-,110.67
3mu-,108.936
pi-,894.369
pi-,402.301
pi+,1096.76
2pi+,1046.7
pi+,474.045
2pi+,471.689
3pi+,470.402
pi-,865.297
2pi-,800.773
pi+,1208
2pi+,1125.59
pi+,444.13
2mu+,240.795
3mu+,149.281
pi+,571.414
2pi+,529.404
pi+,2095.3
2pi+,2093.61
3mu-,23.0949
3pi+,351.456
pi+,213.873
pi-,1342.81
pi-,604.848
pi-,22.1741
pi+,262.389
2pi+,261.106
3mu+,174.433
mu+,168.033
2mu+,166.88
3mu+,140.391
pi-,2288.4
pi+,1192.44
mu+,513.849
2mu+,472.933
mu-,90.5773
2mu-,89.0966
3mu-,86.8348
3pi+,138.122
pi-,89.2935
pi+,938.073
2pi+,936.748
3pi+,841.01
pi+,3002.91
2mu+,3031.58
3mu+,2932.97
mu+,370.629
2mu+,369.482
3mu+,368.037
pi-,677.51
pi+,254.659
pi-,707.419
mu+,67.4686
pi+,153.483
pi-,589.667
pi-,525.276
2pi-,523.836
3pi-,465.657
pi-,629.363
3mu-,354.572
pi+,156.419
2pi+,154.305
pi+,1108.36
pi+,235.373
2pi+,234.266
3mu-,41.2239
pi-,292.957
2pi-,291.712
3pi-,185.666
pi+,487.218
pi+,1214.78
2pi+,1213.58
3pi+,1212.15
pi+,2267.66
pi-,789.552
2mu-,735.097
3mu-,642.282
pi+,198.138
pi-,1149.06
3pi-,357.713
mu-,348.293
2mu-,286.036
3mu-,221.584
pi+,1000.58
2pi+,951.16
3pi+,824.809
pi+,154.738
2mu+,84.9458
3mu+,83.4386
mu+,398.65
3mu+,103.116
pi-,1907.44
2pi+,721.235
pi-,611.849
pi-,453.928
2pi-,452.827
3pi-,365.569
pi+,311.068
2pi+,232.982
3mu+,155.493
pi-,525.631
2pi-,523.353
pi+,327.709
2mu+,183.345
3mu+,130.4
pi+,531.021
2pi+,511.247
3pi+,430.98
pi-,743.698
2pi-,476.786
pi+,287.333
pi+,725.07
pi+,875.372
2pi+,874.054
3pi+,872.773
pi+,1278.26
2mu+,1090.12
3mu+,1088.54
pi-,1182.38
2pi-,128.993
pi-,1294.67
2pi-,1293.54
3mu-,741.142
pi-,1543.4
pi+,269.312
2pi+,268.021
3pi+,197.198
pi-,401.572
2pi-,399.595
2mu-,58.3719
pi-,38.376
2mu-,48.0219
pi+,1627.21
2pi+,1625.89
3pi+,1624.61
pi+,467.798
2pi+,448.359
mu+,122.047
pi-,2101.44
pi-,1067.53
2pi-,1066.03
3pi-,1010.76
pi-,468.428
pi+,144.754
2pi+,143.357
3pi+,62.5233
pi-,707.258
2mu-,273.911
3mu-,196.189
pi-,284.55
pi-,288.917
mu-,91.3796
2mu-,90.0064
3mu-,88.5443
pi+,528.323
pi+,111.448
2pi+,109.897
3pi+,108.275
pi+,746.825
2pi+,745.586
mu-,123.102
pi+,972.085
pi-,435.424
pi+,271.701
mu-,145.289
2mu-,130.698
3mu-,69.2735
pi+,82.1239
2pi+,64.2361
3mu+,33.2277
mu+,94.6028
3mu+,111.682
3pi-,974.103
pi-,165.144
2mu-,104.362
3mu-,103.005
pi+,713.36
2pi+,660.308
pi-,1195.9
pi-,559.333
2mu-,493.421
3mu-,492.203
3pi-,1715.89
3pi+,1765.65
pi-,196.559
mu+,169.138
2mu+,167.94
3mu+,166.485
pi+,103.384
pi-,762.897
3mu-,298.397
pi+,89.1428
2pi+,30.3819
pi-,112.441
pi+,1979.84
pi+,560.326
2pi+,558.898
pi+,1188.66
2pi+,1130.85
2mu+,73.2639
3mu+,71.5738
pi+,164.164
2pi+,162.686
3pi+,161.266
pi-,2544.98
mu-,104.573
mu+,209.064
2mu+,181.267
3mu+,79.9499
pi+,1209.22
2mu+,923.125
3mu+,866.365
pi+,129.773
pi+,1814.85
2pi+,1813.15
3pi+,1811.92
pi+,222.329
pi+,1381.17
pi+,428.594
pi+,2049.44
2pi+,2047.64
3pi+,1914.89
pi-,1294.57
2pi+,238.547
pi-,637.948
2pi-,545.924
pi+,1711.42
2pi+,768.174
mu-,500.997
pi+,1316.06
pi+,91.6231
2mu+,59.7221
3mu+,58.0036
pi-,598.37
mu-,219.218
2mu-,218.08
3mu-,169.287
pi+,411.857
2pi-,1102
3mu-,739.051
2pi-,1195.56
3pi-,60.9891
pi+,562.254
2pi+,560.849
3mu+,313.927
pi+,932.209
2pi+,864.692
2mu-,244.427
pi-,618.969
2pi-,461.136
3mu-,247.555
mu-,276.121
2mu-,274.814
3mu-,164.881
3mu+,138.253
pi+,782.436
2mu+,610.76
3mu+,507.238
pi+,1940.8
2mu-,212.618
3mu-,97.4368
pi-,793.941
2pi-,792.549
pi+,683.376
2pi+,352.83
pi+,943.696
pi+,221.316
pi-,580.473
mu-,215.473
pi-,1032.3
pi-,2026.11
mu+,130.11
pi+,486.785
pi+,254.338
2mu+,107.569
pi-,182.38
pi+,1442.97
pi+,181.297
2mu+,109.694
mu+,16.3195
pi+,573.969
2pi+,143.647
pi-,248.919
2pi-,120.83
mu+,703.978
2mu+,663.318
3mu+,507.523
pi+,854.136
2pi-,1475.74
3pi-,1401.59
pi+,1049.95
pi+,1249.53
2pi+,1221.55
3pi+,1185.64
mu-,58.7584
2mu-,56.5156
3mu-,54.7326
pi+,86.4956
pi-,1666.7
2pi-,1665.44
3pi-,1663.19
pi+,316.54
2pi+,315.255
3pi+,312.652
pi+,508.564
2pi+,507.268
mu+,146.935
pi+,3049.89
pi-,185.229
pi+,221.852
pi-,392.824
3mu+,158.981
2pi-,445.224
pi-,915.786
2pi-,877.387
pi+,536.7
2pi+,535.428
pi-,111.685
pi-,1964.32
mu+,83.972
2mu+,82.4119
3mu+,80.8335
3pi+,2084.39
pi+,1272.84
2pi+,1270.93
3pi+,1269.45
mu+,1052.95
2mu+,1051.64
3mu+,1013.18
pi+,351.987
mu-,131.498
mu-,4.79892
pi-,398.439
pi-,123.223
pi-,443.336
2pi-,441.763
3pi-,440.49
pi+,473.361
2mu+,327.051
3mu+,325.716
pi-,994.746
mu-,26.3183
pi+,200.834
pi-,579.136
2pi-,524.835
pi+,473.867
2pi+,411.512
3pi+,133.297
mu+,271.878
2mu+,270.564
3mu+,190.641
pi-,1932.79
pi+,364.256
2pi+,363.112
3pi+,361.988
pi+,193.294
2mu+,448.467
pi+,373.463
mu+,450.314
2mu+,449.105
3mu+,412.212
pi-,214.472
pi-,724.85
mu+,927.104
pi-,97.6138
pi+,582.552
2pi+,581.425
3pi+,515.351
pi+,420.598
2pi+,86.0696
3pi-,650.361
mu-,83.3126
pi-,310.73
2pi-,309.637
3pi-,242.022
pi-,927.135
2pi-,886.895
pi-,845.614
pi-,1858.03
2pi-,1856.88
3pi-,1855.13
pi+,510.473
2pi+,491.706
3pi+,433.218
3mu-,75.2051
pi+,568.329
2mu+,457.737
mu+,36.647
pi-,1398.65
2pi-,1397.56
pi-,2117.22
pi+,138.56
2pi+,137.335
3mu+,66.4334
mu-,138.337
2mu-,106.868
3mu-,89.1492
pi+,532.43
2pi+,488.165
mu+,691.264
2mu+,628.69
pi+,670.032
mu-,543.014
2mu-,493.022
2pi+,438.272
mu-,46.1447
2mu+,195.82
3mu+,99.815
pi+,477.641
pi+,853.295
2pi+,852.065
3pi+,789.089
pi+,118.75
pi+,350.859
2pi+,254.199
3mu+,185.743
mu-,110.706
2mu+,503.061
pi+,907.975
2mu+,589.983
3mu+,548.817
pi-,236.322
2mu-,210.051
3mu-,207.396
pi+,2799.33
2pi-,156.453
pi+,1300.23
2pi+,1298.66
3pi+,1224.04
pi-,1098.12
2pi-,1036.85
pi-,128.103
2mu-,87.5764
2pi-,157.842
pi+,384.302
mu+,57.7741
2mu+,55.9828
mu+,19.9028
pi-,707.125
2pi-,705.661
pi-,463.176
2mu-,260.777
3mu-,204.316
3pi-,454.472
3pi+,714.42
pi-,508.088
mu+,619.826
2mu+,499.027
pi+,741.182
2pi+,739.441
3mu+,644.81
pi-,475.118
2pi-,473.897
mu+,565.555
pi+,298.394
3pi-,128.24
2mu-,150.22
mu+,111.644
pi-,1609.19
pi+,265.313
pi+,2043.31
2pi+,327.887
pi-,184.65
pi-,999.896
2pi-,998.719
3pi-,908.866
3pi-,404.895
pi+,1183.61
2pi+,982.843
pi-,585.548
2pi-,573.392
3pi-,466.041
pi+,566.339
2pi+,525.998
mu+,126.85
2mu+,125.469
3mu+,96.5081
mu-,39.1785
2mu-,37.0914
3mu-,34.5224
3mu+,97.5388
mu-,127.212
2mu-,125.488
3mu-,112.212
pi+,497.239
2pi+,475.803
pi+,248.52
pi-,404.919
2mu-,259.072
3mu-,249.375
pi+,1261.08
pi-,837.963
2pi-,322.594
mu+,144.717
2mu+,143.415
3mu+,81.2271
mu-,433.97
3mu-,118.504
pi-,256.2
mu+,376.104
2mu+,374.467
3mu+,373.394
pi-,259.339
2mu-,13.3535
3mu-,4.33281
pi-,596.89
2mu-,477.51
3mu-,424.823
mu+,251.274
2mu+,194.163
3mu+,94.7069
pi-,239.294
2pi-,237.232
mu+,542.963
2mu+,502.645
2pi-,49.6587
pi+,351.476
pi+,466.334
2pi+,464.9
3mu+,375.41
pi-,2066.98
pi-,58.1453
2mu-,135.741
3mu-,134.144
pi-,288.287
2pi-,286.178
3pi-,284.716
mu+,53.8898
2mu+,51.8655
3mu+,50.0247
pi+,568.619
pi-,54.3216
2mu-,48.4386
pi-,927.769
2pi-,926.493
3pi-,925.13
pi-,960.67
pi-,825.667
2pi-,824.473
3pi-,724.795
pi-,742.336
2pi-,740.763
3pi-,663.394
mu+,242.767
3mu+,21.5448
pi+,116.555
mu-,333.591
2mu-,274.681
3mu-,201.618
pi+,98.7966
2pi+,96.9492
3mu+,56.7956
pi-,50.0325
pi-,321.456
pi+,938.368
2pi+,860.354
pi+,426.695
2pi+,381.518
3pi+,555.001
3pi-,1855.77
3pi+,663.212
3pi+,643.832
pi+,1593.49
mu-,115.107
2mu-,113.637
3mu-,112.088
mu-,207.201
2mu-,205.491
3mu-,204.096
3pi+,780.098
pi-,230.226
mu+,157.643
2mu+,35.9384
pi-,944.422
pi-,520.28
mu-,34.0018
2mu-,31.1532
pi-,285.379
2mu-,281.11
3mu-,279.805
pi+,22.8418
pi+,246.749
2pi+,224.125
3pi+,142.938
mu-,175.304
pi+,111
pi-,584.679
2mu-,391.067
mu+,81.5279
mu-,87.9929
2mu-,86.4854
3mu-,84.7366
pi+,491.673
2mu+,260.836
3mu+,171.661
pi-,701.65
2pi-,700.496
3pi-,698.931
pi+,196.066
mu+,164.182
2mu+,81.3146
pi-,69.482
pi+,531.374
pi-,1242.28
2pi+,474.295
pi-,791.664
2mu-,699.804
3mu-,698.485
pi-,184.766
pi-,24.8252
pi+,231.419
2mu+,84.7279
pi+,797.411
2pi+,796.254
3pi+,795.112
2mu-,88.204
3pi+,762.787
3pi-,1365.17
pi-,1174.09
2pi-,1172.9
3pi-,1171.65
pi-,731.156
2pi-,626.835
mu+,1922.79
2mu+,1920.08
3mu+,1918.38
pi+,1065.03
pi+,122.87
pi-,51.1406
2pi-,48.3341
3mu-,20.006
pi+,1371.18
2pi+,1369.73
3pi+,1331.79
pi+,987.129
pi-,2731.7
3pi-,2238.55
mu+,187.808
2mu+,186.161
3mu+,159.38
mu+,315.922
2mu+,314.736
3mu+,313.559
pi-,1327.21
pi+,257.432
mu+,159.698
pi-,1372.22
2pi-,1370.84
3pi-,1369.46
2mu+,109.422
pi-,546.081
2pi-,525.003
3pi-,421.786
pi+,1603.71
pi-,111.393
2pi-,182.508
2pi-,86.7148
pi+,319.666
2mu+,267.396
3mu+,188.718
pi-,564.955
2pi-,563.735
3mu-,311.177
pi+,765.386
2pi+,754.097
pi-,476.747
2pi-,429.869
2pi+,665.716
3pi+,347.418
pi+,574.407
pi-,1368.98
pi-,304.571
2pi-,303.47
pi+,460.954
2mu+,411.498
3mu+,288.608
mu-,29.6343
pi-,194.036
2mu-,105.087
3mu-,90.0757
pi-,1346.46
2mu+,108.174
pi+,139.056
mu+,73.6569
2mu+,72.2417
3mu+,70.6406
pi-,145.121
2pi-,143.702
3pi-,128.499
3mu+,63.9521
pi-,71.9518
pi-,135.702
pi-,1112.92
2pi-,1052.78
pi+,133.388
pi+,652.668
2pi+,597.155
3mu+,242.961
pi+,395.447
pi+,448.097
2pi+,371.478
3mu+,62.4249
mu+,242.473
2mu+,241.215
3mu+,239.369
mu+,160.776
mu+,36.3404
pi-,1883.32
mu+,443.438
2mu+,442.263
3mu+,441.127
pi-,264.832
pi-,90.8688
pi-,1002.96
2mu-,842.629
3mu-,748.833
2mu+,172.231
3mu+,129.73
pi-,242.302
2mu-,170.685
3mu-,120.878
pi+,681.379
pi+,1534.85
2pi+,1533.24
3pi+,1486.65
pi+,756.868
2mu+,647.529
3mu+,646.339
mu+,297.349
2mu+,149.305
mu-,325.676
2mu-,324.261
3mu-,322.959
pi+,561.57
2pi+,530.297
3pi+,438.519
pi-,801.011
2pi-,799.847
3pi-,729.866
pi-,557.04
pi-,275.359
2pi-,247.523
2mu-,354.148
mu-,223.08
2mu-,209.258
3mu-,154.127
pi-,318.919
2mu+,163.334
mu+,237.347
pi+,73.3375
2mu+,47.2011
3mu+,44.7332
pi+,59.3167
mu-,1023.73
2mu-,934.891
mu-,1142.52
2mu-,1071.86
pi+,2289.44
pi+,565.689
pi-,1782.71
2pi-,1155.54
pi+,577.369
3mu+,196.089
pi+,475.772
pi-,182.227
2mu-,142.077
3mu-,140.372
pi-,1713.86
pi+,225.879
pi-,480.615
3mu-,306.173
2pi-,1212.91
3mu-,896.532
mu+,352.079
2mu+,178.4
pi-,1013.93
2pi-,1011.07
3pi-,1009.86
pi+,2193.8
pi+,331.51
2pi+,330.318
3pi+,310.436
pi-,1559.29
pi-,2471.74
pi+,1656.04
pi-,416.513
2pi-,414.033
