Step,X_mm,Y_mm,Z_mm,R_mm,Bx_Tesla,By_Tesla,Bz_Tesla,B_magnitude_Tesla,Particle,Volume,TrackID
488855,9.4725,-89.5730,3480.0000,90.0725,0.00000000,0.00000000,7.40658856,7.40658856,gamma,Solenoid_1_FieldVolume,3585
488860,22.3064,-211.0925,7860.0000,212.2678,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,3585
488865,35.1417,-332.6258,12240.5000,334.4770,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,3585
488870,47.5932,-450.5246,16490.0000,453.0315,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,3585
488875,630.0254,-429.9484,2170.5553,762.7500,0.00000000,0.00000000,11.10988284,11.10988284,gamma,Solenoid_1_FieldVolume,3584
488935,761.0626,343.5240,410.6605,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,3693
488975,-24.3717,-3.7719,930.0000,24.6619,0.00000000,0.00000000,24.07141282,24.07141282,e+,Solenoid_1_FieldVolume,3717
488980,-187.5283,152.5784,5310.5000,241.7582,0.00000000,0.00000000,9.25823570,9.25823570,e+,Solenoid_1_FieldVolume,3717
488985,-269.0180,166.1811,8710.0000,316.2069,0.00000000,0.00000000,1.85164714,1.85164714,e+,Solenoid_1_FieldVolume,3717
488990,-66.7950,36.7006,13090.0000,76.2136,0.00000000,0.00000000,1.85164714,1.85164714,e+,Solenoid_1_FieldVolume,3717
488995,-54.9548,112.4695,17340.0000,125.1775,0.00000000,0.00000000,1.85164714,1.85164714,e+,Solenoid_1_FieldVolume,3717
489000,50.9306,10.6445,7860.0000,52.0311,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,3718
489010,-26.2816,-14.0519,3480.0000,29.8023,0.00000000,0.00000000,7.40658856,7.40658856,e-,Solenoid_1_FieldVolume,3716
489015,-317.8740,11.8377,7860.0000,318.0943,0.00000000,0.00000000,3.70329428,3.70329428,e-,Solenoid_1_FieldVolume,3716
489020,-292.8458,241.7308,12240.5000,379.7268,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,3716
489025,-299.0026,218.2579,16490.0000,370.1879,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,3716
489090,-534.3514,-158.5753,2630.0000,557.3845,0.00000000,0.00000000,11.10988284,11.10988284,gamma,Solenoid_1_FieldVolume,3764
489150,-132.2014,-265.7175,6160.0000,296.7878,0.00000000,0.00000000,3.70329428,3.70329428,e-,Solenoid_1_FieldVolume,3795
489155,-136.8978,-279.4450,10410.0000,311.1760,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,3795
489175,-457.9029,-557.2491,6574.4612,721.2500,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,3828
489205,785.5216,112.2413,1767.5177,793.5000,0.00000000,0.00000000,16.66482426,16.66482426,gamma,Solenoid_1_FieldVolume,3855
489255,-0.2375,-9.9469,930.0000,9.9498,0.00000000,0.00000000,24.07141282,24.07141282,e-,Solenoid_1_FieldVolume,3854
489260,-52.3112,69.8154,5310.5000,87.2390,0.00000000,0.00000000,9.25823570,9.25823570,e-,Solenoid_1_FieldVolume,3854
489265,-110.9409,131.9921,9560.0000,172.4233,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,3854
489270,-160.4850,134.5708,13412.0951,209.4391,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,3854
489275,-108.6058,218.1983,17340.0000,243.7329,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,3854
489280,139.1768,-61.2858,16490.0000,152.0728,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,3883
489285,-1.7688,-5.7645,2630.0000,6.0298,0.00000000,0.00000000,11.10988284,11.10988284,e+,Solenoid_1_FieldVolume,3853
489290,48.8904,-197.9908,6160.0000,203.9378,0.00000000,0.00000000,3.70329428,3.70329428,e+,Solenoid_1_FieldVolume,3853
489295,36.5142,-179.8817,10410.0000,183.5503,0.00000000,0.00000000,1.85164714,1.85164714,e+,Solenoid_1_FieldVolume,3853
489300,122.3973,0.9676,14790.0000,122.4011,0.00000000,0.00000000,1.85164714,1.85164714,e+,Solenoid_1_FieldVolume,3853
489305,83.5989,-168.9666,5611.5272,188.5165,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,3959
489350,717.5015,-187.9278,930.0000,741.7043,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,3990
489520,92.5081,42.5342,930.0000,101.8180,0.00000000,0.00000000,24.07141282,24.07141282,proton,Solenoid_1_FieldVolume,3988
489525,-113.2400,232.2256,3915.5000,258.3641,0.00000000,0.00000000,11.10988284,11.10988284,proton,Solenoid_1_FieldVolume,3988
489530,274.2123,147.2311,3915.5000,311.2384,0.00000000,0.00000000,11.10988284,11.10988284,pi+,Solenoid_1_FieldVolume,3987
489690,-702.7745,-162.2022,5383.0943,721.2500,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,4171
489715,-498.0826,-351.7086,8710.0000,609.7419,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,4170
489730,524.7330,-414.0976,5330.0000,668.4471,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,4125
489800,297.8991,-28.1171,5330.0000,299.2231,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,4249
490150,181.8782,729.6741,5231.3859,752.0000,0.00000000,0.00000000,9.25823570,9.25823570,gamma,Solenoid_1_FieldVolume,4425
490270,508.2584,45.2190,6160.0000,510.2659,0.00000000,0.00000000,3.70329428,3.70329428,neutron,Solenoid_1_FieldVolume,4114
490405,-575.7739,434.3800,6404.5597,721.2500,0.00000000,0.00000000,3.70329428,3.70329428,neutron,Solenoid_1_FieldVolume,4113
490440,696.7323,-186.4554,6373.3223,721.2500,0.00000000,0.00000000,3.70329428,3.70329428,nu_e,Solenoid_1_FieldVolume,4562
490565,352.8918,155.5840,4895.5000,385.6670,0.00000000,0.00000000,9.25823570,9.25823570,gamma,Solenoid_1_FieldVolume,4621
490575,137.7162,-672.6881,7010.0000,686.6404,0.00000000,0.00000000,3.70329428,3.70329428,e-,Solenoid_1_FieldVolume,4618
490580,147.5539,-683.4555,10845.5000,699.2021,0.00000000,0.00000000,3.70329428,3.70329428,e-,Solenoid_1_FieldVolume,4618
490650,-86.7707,0.0293,2735.1985,86.7707,0.00000000,0.00000000,7.40658856,7.40658856,pi-,Solenoid_1_FieldVolume,5
490655,-502.8467,285.5242,7010.0000,578.2550,0.00000000,0.00000000,3.70329428,3.70329428,mu-,Solenoid_1_FieldVolume,4646
490660,-320.4502,300.1605,10845.5000,439.0725,0.00000000,0.00000000,3.70329428,3.70329428,mu-,Solenoid_1_FieldVolume,4646
490665,-14.8352,-1.3273,1780.0000,14.8945,0.00000000,0.00000000,16.66482426,16.66482426,proton,Solenoid_1_FieldVolume,4
490670,-41.9637,-94.7760,6160.0000,103.6506,0.00000000,0.00000000,3.70329428,3.70329428,proton,Solenoid_1_FieldVolume,4
490675,107.8106,-153.6034,10410.0000,187.6623,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,4
490680,-178.2250,-141.0952,14790.0000,227.3147,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,4
490685,22.2811,-24.3725,930.0000,33.0222,0.00000000,0.00000000,24.07141282,24.07141282,pi+,Solenoid_1_FieldVolume,3
490700,-45.3963,-538.3588,3915.5000,540.2694,0.00000000,0.00000000,11.10988284,11.10988284,gamma,Solenoid_1_FieldVolume,4657
490780,444.0655,-581.6413,1780.0000,731.7792,0.00000000,0.00000000,16.66482426,16.66482426,gamma,Solenoid_1_FieldVolume,4656
490850,0.0000,0.0000,80.0000,0.0000,0.00000000,0.00000000,24.07141282,24.07141282,proton,Solenoid_1_FieldVolume,1
491365,-645.0441,6.1845,-1600.0000,645.0738,0.00000000,0.00000000,24.07141282,24.07141282,neutron,Solenoid_1_FieldVolume,19
491640,-120.5744,703.6472,1780.0000,713.9030,0.00000000,0.00000000,16.66482426,16.66482426,gamma,Solenoid_1_FieldVolume,476
491935,-175.6001,384.6611,950.0000,422.8470,0.00000000,0.00000000,16.66482426,16.66482426,gamma,Solenoid_1_FieldVolume,607
491975,-10.8187,-58.8258,930.0000,59.8124,0.00000000,0.00000000,24.07141282,24.07141282,pi+,Solenoid_1_FieldVolume,15
491980,52.7187,-347.0676,5310.5000,351.0487,0.00000000,0.00000000,9.25823570,9.25823570,pi+,Solenoid_1_FieldVolume,15
491985,-79.9031,-521.7021,8710.0000,527.7855,0.00000000,0.00000000,1.85164714,1.85164714,mu+,Solenoid_1_FieldVolume,673
491990,137.9361,-239.3008,7010.0000,276.2087,0.00000000,0.00000000,3.70329428,3.70329428,nu_mu,Solenoid_1_FieldVolume,672
492115,-40.7951,-126.7253,1780.0000,133.1298,0.00000000,0.00000000,16.66482426,16.66482426,pi-,Solenoid_1_FieldVolume,13
492120,-353.8842,269.1907,6160.0000,444.6321,0.00000000,0.00000000,3.70329428,3.70329428,pi-,Solenoid_1_FieldVolume,13
492245,39.1566,1.3565,930.0000,39.1801,0.00000000,0.00000000,24.07141282,24.07141282,pi-,Solenoid_1_FieldVolume,10
492250,-49.0883,-94.4415,5310.5000,106.4371,0.00000000,0.00000000,9.25823570,9.25823570,pi-,Solenoid_1_FieldVolume,10
492255,-81.2299,-182.8645,9560.0000,200.0943,0.00000000,0.00000000,1.85164714,1.85164714,pi-,Solenoid_1_FieldVolume,10
492260,213.4112,94.9173,13940.0000,233.5672,0.00000000,0.00000000,1.85164714,1.85164714,pi-,Solenoid_1_FieldVolume,10
492265,75.1671,-176.3853,18190.0000,191.7338,0.00000000,0.00000000,1.85164714,1.85164714,pi-,Solenoid_1_FieldVolume,10
492765,-534.8533,-467.1295,-1600.0000,710.1254,0.00000000,0.00000000,24.07141282,24.07141282,nu_e,Solenoid_1_FieldVolume,1059
492775,237.9790,-253.2937,930.0000,347.5510,0.00000000,0.00000000,24.07141282,24.07141282,neutron,Solenoid_1_FieldVolume,8
493465,-97.7302,31.5740,2630.0000,102.7039,0.00000000,0.00000000,11.10988284,11.10988284,pi+,Solenoid_1_FieldVolume,7
493470,-331.9961,-53.7615,7010.0000,336.3209,0.00000000,0.00000000,3.70329428,3.70329428,pi+,Solenoid_1_FieldVolume,7
493475,696.0863,-6.7704,10845.5000,696.1192,0.00000000,0.00000000,3.70329428,3.70329428,pi+,Solenoid_1_FieldVolume,7
493510,-56.5588,116.8185,100.0000,129.7901,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,1531
493730,277.3282,551.7803,2630.0000,617.5536,0.00000000,0.00000000,11.10988284,11.10988284,anti_nu_e,Solenoid_1_FieldVolume,1670
493815,-129.9730,228.6963,2630.0000,263.0494,0.00000000,0.00000000,11.10988284,11.10988284,proton,Solenoid_1_FieldVolume,1487
493820,-50.6003,-761.0698,2376.2597,762.7500,0.00000000,0.00000000,11.10988284,11.10988284,neutron,Solenoid_1_FieldVolume,1486
494190,-757.9561,-85.3819,2305.5017,762.7500,0.00000000,0.00000000,11.10988284,11.10988284,gamma,Solenoid_1_FieldVolume,1895
495220,-614.1966,-415.4332,3050.5959,741.5000,0.00000000,0.00000000,7.40658856,7.40658856,neutron,Solenoid_1_FieldVolume,2386
495440,60.7237,-72.3645,1780.0000,94.4668,0.00000000,0.00000000,16.66482426,16.66482426,pi+,Solenoid_1_FieldVolume,5
495445,30.4059,319.8255,6160.0000,321.2676,0.00000000,0.00000000,3.70329428,3.70329428,pi+,Solenoid_1_FieldVolume,5
495450,-442.2811,-192.8541,10410.0000,482.4989,0.00000000,0.00000000,1.85164714,1.85164714,pi+,Solenoid_1_FieldVolume,5
495520,-422.2066,528.9277,12240.5000,676.7739,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,2650
495525,388.5013,-290.4739,13090.0000,485.0859,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,2650
495590,-412.6377,725.9167,268.2472,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,2738
495605,-47.1284,52.5814,2630.0000,70.6109,0.00000000,0.00000000,11.10988284,11.10988284,e-,Solenoid_1_FieldVolume,2748
495610,-355.5696,-78.3645,7010.0000,364.1027,0.00000000,0.00000000,3.70329428,3.70329428,e-,Solenoid_1_FieldVolume,2748
495615,-500.8487,-425.2505,9555.8399,657.0292,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,2748
495620,-509.7316,-286.5060,10408.6565,584.7324,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,2748
495625,-625.8624,-317.6509,10836.0718,701.8588,0.00000000,0.00000000,3.70329428,3.70329428,e-,Solenoid_1_FieldVolume,2748
495775,90.2785,378.4792,100.0000,389.0973,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,2829
495905,65.7465,-237.1119,1780.0000,246.0583,0.00000000,0.00000000,16.66482426,16.66482426,neutron,Solenoid_1_FieldVolume,2733
496685,88.8602,-1.7054,100.0000,88.8766,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,3328
496705,-734.0185,87.1510,-750.0000,739.1742,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,3327
496725,-105.0359,-42.9253,100.0000,113.4686,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,3322
497115,787.8441,-276.6346,-233.6929,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,3575
497130,-750.1529,366.7365,212.7286,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,3573
497395,418.5991,674.1046,1145.1134,793.5000,0.00000000,0.00000000,16.66482426,16.66482426,neutron,Solenoid_1_FieldVolume,2
497715,256.7440,462.7048,950.0000,529.1627,0.00000000,0.00000000,16.66482426,16.66482426,gamma,Solenoid_1_FieldVolume,3894
499045,54.1078,-71.1214,930.0000,89.3639,0.00000000,0.00000000,24.07141282,24.07141282,pi+,Solenoid_1_FieldVolume,3
499050,6.0893,9.8390,930.0000,11.5709,0.00000000,0.00000000,24.07141282,24.07141282,neutron,Solenoid_1_FieldVolume,2
499055,42.0694,67.1411,5310.5000,79.2323,0.00000000,0.00000000,9.25823570,9.25823570,neutron,Solenoid_1_FieldVolume,2
499060,76.9735,122.7296,9560.0000,144.8705,0.00000000,0.00000000,1.85164714,1.85164714,neutron,Solenoid_1_FieldVolume,2
499065,112.9495,180.0251,13940.0000,212.5245,0.00000000,0.00000000,1.85164714,1.85164714,neutron,Solenoid_1_FieldVolume,2
499070,147.8578,235.6202,18190.0000,278.1704,0.00000000,0.00000000,1.85164714,1.85164714,neutron,Solenoid_1_FieldVolume,2
499075,-3.2367,-4.9941,3480.0000,5.9513,0.00000000,0.00000000,7.40658856,7.40658856,proton,Solenoid_1_FieldVolume,1
499080,-11.6241,-6.8218,7860.0000,13.4780,0.00000000,0.00000000,3.70329428,3.70329428,proton,Solenoid_1_FieldVolume,1
499085,-19.6275,-5.8586,12240.5000,20.4832,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
499090,-27.3761,-3.3275,16490.0000,27.5776,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
499095,-2.9149,1.9864,1780.0000,3.5274,0.00000000,0.00000000,16.66482426,16.66482426,proton,Solenoid_1_FieldVolume,1
499100,-2.9915,12.9588,6160.0000,13.2996,0.00000000,0.00000000,3.70329428,3.70329428,proton,Solenoid_1_FieldVolume,1
499105,2.5015,21.9148,10410.0000,22.0571,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
499110,10.1319,28.2624,14790.0000,30.0236,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
499115,0.0000,0.0000,80.0000,0.0000,0.00000000,0.00000000,24.07141282,24.07141282,proton,Solenoid_1_FieldVolume,1
499120,-26.4020,36.9536,3915.5000,45.4163,0.00000000,0.00000000,11.10988284,11.10988284,proton,Solenoid_1_FieldVolume,1
499125,-8.4010,98.7743,8710.0000,99.1309,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
499130,28.2688,145.7052,13090.0000,148.4221,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
499135,73.8498,181.3756,17340.0000,195.8338,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
499140,-0.3931,1.3034,2630.0000,1.3614,0.00000000,0.00000000,11.10988284,11.10988284,proton,Solenoid_1_FieldVolume,1
499145,0.6390,2.9844,7010.0000,3.0520,0.00000000,0.00000000,3.70329428,3.70329428,proton,Solenoid_1_FieldVolume,1
499150,1.9847,3.5228,10845.5000,4.0434,0.00000000,0.00000000,3.70329428,3.70329428,proton,Solenoid_1_FieldVolume,1
499155,3.9381,2.8955,15640.0000,4.8881,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
499160,824.6091,-131.3193,346.0701,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,neutron,Solenoid_1_FieldVolume,13
499310,-675.1779,-491.2838,36.6849,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,109
499440,47.1846,-62.7580,1780.0000,78.5172,0.00000000,0.00000000,16.66482426,16.66482426,proton,Solenoid_1_FieldVolume,8
499445,342.3850,-132.4494,6160.0000,367.1108,0.00000000,0.00000000,3.70329428,3.70329428,proton,Solenoid_1_FieldVolume,8
499450,-486.1863,-182.0164,10410.0000,519.1407,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,8
499530,-1.3090,-19.5712,930.0000,19.6149,0.00000000,0.00000000,24.07141282,24.07141282,pi+,Solenoid_1_FieldVolume,7
499535,-6.4211,-127.3481,5310.5000,127.5099,0.00000000,0.00000000,9.25823570,9.25823570,pi+,Solenoid_1_FieldVolume,7
499540,76.7838,-139.0341,9560.0000,158.8277,0.00000000,0.00000000,1.85164714,1.85164714,pi+,Solenoid_1_FieldVolume,7
499545,-225.9972,-105.1921,13940.0000,249.2792,0.00000000,0.00000000,1.85164714,1.85164714,pi+,Solenoid_1_FieldVolume,7
499550,39.0859,-42.1353,17340.0000,57.4725,0.00000000,0.00000000,1.85164714,1.85164714,mu+,Solenoid_1_FieldVolume,236
499555,709.5202,-440.2341,32.8379,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,244
499565,-695.2459,462.4480,461.0789,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,243
499630,-382.5085,742.2346,7.5927,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,274
499790,27.1807,0.7652,1780.0000,27.1915,0.00000000,0.00000000,16.66482426,16.66482426,pi-,Solenoid_1_FieldVolume,272
499795,207.9635,-293.1110,6160.0000,359.3924,0.00000000,0.00000000,3.70329428,3.70329428,pi-,Solenoid_1_FieldVolume,272
499800,92.4508,520.7535,10410.0000,528.8964,0.00000000,0.00000000,1.85164714,1.85164714,pi-,Solenoid_1_FieldVolume,272
499820,23.9006,-710.0979,14221.7402,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,neutron,Solenoid_1_FieldVolume,421
499965,559.0425,438.4994,13215.7216,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,418
500180,-303.6097,616.2040,12240.5000,686.9397,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,573
500185,709.1799,43.2917,11916.5410,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,572
500250,-310.7066,630.3552,12240.5000,702.7704,0.00000000,0.00000000,1.85164714,1.85164714,neutron,Solenoid_1_FieldVolume,411
500525,38.4840,106.0994,13090.0000,112.8632,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,743
500585,236.5008,-757.4362,1191.1107,793.5000,0.00000000,0.00000000,16.66482426,16.66482426,gamma,Solenoid_1_FieldVolume,808
501465,129.7903,-328.6049,3915.5000,353.3082,0.00000000,0.00000000,11.10988284,11.10988284,pi+,Solenoid_1_FieldVolume,869
501470,-315.5445,-34.6580,3915.5000,317.4422,0.00000000,0.00000000,11.10988284,11.10988284,proton,Solenoid_1_FieldVolume,868
501475,30.3227,687.1170,8710.0000,687.7857,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,868
501560,81.0146,-228.7793,10845.5000,242.7000,0.00000000,0.00000000,3.70329428,3.70329428,neutron,Solenoid_1_FieldVolume,1385
501850,-156.8267,95.8690,5330.0000,183.8083,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,1536
501855,-506.7890,-566.1664,950.0000,759.8549,0.00000000,0.00000000,16.66482426,16.66482426,gamma,Solenoid_1_FieldVolume,1536
502095,-481.2132,-537.2480,10704.0649,721.2500,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,1677
502195,-1.0877,564.6331,8730.0000,564.6342,0.00000000,0.00000000,1.85164714,1.85164714,nu_e,Solenoid_1_FieldVolume,1737
502230,707.3933,66.3700,9412.9724,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,neutron,Solenoid_1_FieldVolume,1762
502310,-663.2603,-254.7470,8275.2372,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1804
502380,438.4854,-152.4599,10845.5000,464.2343,0.00000000,0.00000000,3.70329428,3.70329428,neutron,Solenoid_1_FieldVolume,1331
502585,-674.7682,-222.4818,8200.5863,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1917
502600,-0.4579,-0.7903,930.0000,0.9134,0.00000000,0.00000000,24.07141282,24.07141282,proton,Solenoid_1_FieldVolume,1
502605,-7.8667,-0.7827,5310.5000,7.9056,0.00000000,0.00000000,9.25823570,9.25823570,proton,Solenoid_1_FieldVolume,1
502610,-13.4708,4.1202,9560.0000,14.0869,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
502615,-16.9147,10.5088,13940.0000,19.9134,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
502620,-18.6268,18.1467,18190.0000,26.0050,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
503095,-8.9677,-27.5066,930.0000,28.9315,0.00000000,0.00000000,24.07141282,24.07141282,proton,Solenoid_1_FieldVolume,12
503100,-2.8623,-23.5695,1650.8998,23.7427,0.00000000,0.00000000,16.66482426,16.66482426,proton,Solenoid_1_FieldVolume,12
503105,11.1275,-14.7425,1872.4596,18.4706,0.00000000,0.00000000,11.10988284,11.10988284,proton,Solenoid_1_FieldVolume,12
503110,3.2185,-8.7041,1960.2204,9.2801,0.00000000,0.00000000,11.10988284,11.10988284,proton,Solenoid_1_FieldVolume,12
503115,9.4970,-15.4552,1988.4382,18.1399,0.00000000,0.00000000,11.10988284,11.10988284,proton,Solenoid_1_FieldVolume,12
503120,7.1052,-17.9707,1997.8060,19.3244,0.00000000,0.00000000,11.10988284,11.10988284,proton,Solenoid_1_FieldVolume,12
503125,6.1129,-18.1968,2000.9066,19.1962,0.00000000,0.00000000,11.10988284,11.10988284,proton,Solenoid_1_FieldVolume,12
503130,41.4780,4.6420,1780.0000,41.7369,0.00000000,0.00000000,16.66482426,16.66482426,pi+,Solenoid_1_FieldVolume,9
