X_mm,Y_mm,Z_mm,Bx_Tesla,By_Tesla,Bz_Tesla,Particle,Volume
305.3094,-653.4430,7548.8320,0.00000000,0.00000000,3.70329428,anti_nu_e,Solenoid_1_FieldVolume
-206.6371,-179.7283,9560.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
16.2391,40.8649,930.0000,0.00000000,0.00000000,24.07141282,pi+,Solenoid_1_FieldVolume
-399.9151,-472.4588,5310.5000,0.00000000,0.00000000,9.25823570,pi+,Solenoid_1_FieldVolume
210.9548,-678.4602,9431.8015,0.00000000,0.00000000,1.85164714,pi+,Solenoid_1_FieldVolume
706.5428,74.8837,9721.5609,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-46.3270,37.5507,3480.0000,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
-50.0585,109.8636,7010.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
-22.1727,185.2527,10845.5000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
34.2905,268.3488,15640.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-59.7721,117.3609,7860.0000,0.00000000,0.00000000,3.70329428,e-,Solenoid_1_FieldVolume
169.9976,594.0900,12240.5000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
25.4993,604.6366,12744.6888,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
21.3265,606.3799,12635.8193,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
21.6018,606.0549,12628.2507,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
21.1995,606.3348,12626.5735,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
529.6190,-645.5453,307.5427,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
-127.2654,825.2445,618.8883,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
-92.1745,-65.4977,1780.0000,0.00000000,0.00000000,16.66482426,proton,Solenoid_1_FieldVolume
-362.9749,88.4427,6160.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
-495.5507,371.0502,10410.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
29.3633,352.6114,13090.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-110.2809,-124.2868,11825.5000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-517.2097,334.7559,12260.0000,0.00000000,0.00000000,1.85164714,anti_nu_e,Solenoid_1_FieldVolume
-327.8132,-630.3561,13129.1867,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-434.5066,491.8739,12260.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
-274.2134,306.5099,13090.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-77.2630,656.4520,12240.5000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
646.3969,294.9258,13266.5240,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
407.7762,222.1318,13110.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-437.0293,337.9616,11825.5000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
405.0897,-93.2903,13090.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
575.4818,-416.6905,13558.7121,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
571.2580,-422.4625,12965.2508,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-710.4802,-5.3074,12480.5513,0.00000000,0.00000000,1.85164714,pi+,Solenoid_1_FieldVolume
-412.0661,578.8021,12386.4515,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
507.8661,7.2252,11825.5000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-234.3269,593.6502,11825.5000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-171.8880,292.4947,12260.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
-600.7572,579.9274,630.4870,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
-30.5391,11.6088,3915.5000,0.00000000,0.00000000,11.10988284,e+,Solenoid_1_FieldVolume
-271.9767,75.4335,7860.0000,0.00000000,0.00000000,3.70329428,e+,Solenoid_1_FieldVolume
-571.5260,19.8060,12240.5000,0.00000000,0.00000000,1.85164714,e+,Solenoid_1_FieldVolume
-514.3867,142.5484,16490.0000,0.00000000,0.00000000,1.85164714,e+,Solenoid_1_FieldVolume
-472.0088,545.3524,6676.0812,0.00000000,0.00000000,3.70329428,gamma,Solenoid_1_FieldVolume
-23.5395,11.0437,3915.5000,0.00000000,0.00000000,11.10988284,e-,Solenoid_1_FieldVolume
59.9443,-230.5538,8710.0000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
85.2487,-385.0562,13090.0000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
109.4530,-417.6622,16490.0000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
261.7285,-660.5365,15183.3609,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
53.5737,-180.6530,3915.5000,0.00000000,0.00000000,11.10988284,neutron,Solenoid_1_FieldVolume
124.0970,-418.4136,8710.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
188.5234,-635.6190,13090.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
-461.2791,540.3997,13912.0532,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-429.7971,-565.7603,14317.4166,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-691.4223,163.5405,14781.3204,0.00000000,0.00000000,1.85164714,anti_nu_mu,Solenoid_1_FieldVolume
-575.6712,-416.4288,14451.5533,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-478.1488,-231.6096,14790.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
316.3830,-635.4897,13407.8036,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
259.0773,135.9347,14790.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-42.0928,-316.3599,14790.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-284.7805,650.9304,15081.3518,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
643.7043,-130.8861,13110.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-629.2236,-329.9816,13682.1952,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-365.9782,317.6975,13110.0000,0.00000000,0.00000000,1.85164714,nu_e,Solenoid_1_FieldVolume
-66.9205,-707.3414,15419.7359,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
241.3889,-668.2377,14324.7018,0.00000000,0.00000000,1.85164714,e+,Solenoid_1_FieldVolume
-390.0869,-482.6851,12260.0000,0.00000000,0.00000000,1.85164714,nu_mu,Solenoid_1_FieldVolume
-48.9334,-351.3164,14790.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
-9.7312,834.9433,-1407.8514,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
778.3749,302.2541,183.5581,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
2.7266,-65.3264,930.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
-2.7562,-70.5655,930.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
355.2577,-588.3683,5310.5000,0.00000000,0.00000000,9.25823570,proton,Solenoid_1_FieldVolume
-69.0970,59.3838,930.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
180.7562,493.0718,5310.5000,0.00000000,0.00000000,9.25823570,proton,Solenoid_1_FieldVolume
-500.5029,-504.2887,8623.5561,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
307.9213,-640.3083,8144.8972,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-707.2737,67.6323,8029.3172,0.00000000,0.00000000,1.85164714,nu_e,Solenoid_1_FieldVolume
-246.6296,-677.7724,7385.8708,0.00000000,0.00000000,3.70329428,neutron,Solenoid_1_FieldVolume
717.1538,-76.7596,7378.0429,0.00000000,0.00000000,3.70329428,gamma,Solenoid_1_FieldVolume
-455.9489,-558.8490,6995.4375,0.00000000,0.00000000,3.70329428,gamma,Solenoid_1_FieldVolume
-302.5736,-654.7143,7340.2182,0.00000000,0.00000000,3.70329428,neutron,Solenoid_1_FieldVolume
-276.7137,585.2139,7860.0000,0.00000000,0.00000000,3.70329428,anti_nu_e,Solenoid_1_FieldVolume
-662.5787,256.5146,8016.0666,0.00000000,0.00000000,1.85164714,nu_e,Solenoid_1_FieldVolume
-52.8009,285.0892,7030.0000,0.00000000,0.00000000,3.70329428,neutron,Solenoid_1_FieldVolume
-356.3290,-614.6868,8026.9329,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-587.2290,-399.9654,8930.2066,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
452.7947,119.2839,7860.0000,0.00000000,0.00000000,3.70329428,nu_e,Solenoid_1_FieldVolume
184.4391,-120.3321,6180.0000,0.00000000,0.00000000,3.70329428,gamma,Solenoid_1_FieldVolume
709.8299,71.2434,7030.0000,0.00000000,0.00000000,3.70329428,nu_e,Solenoid_1_FieldVolume
-91.2769,352.5450,7860.0000,0.00000000,0.00000000,3.70329428,gamma,Solenoid_1_FieldVolume
-654.4751,303.0907,7509.5158,0.00000000,0.00000000,3.70329428,gamma,Solenoid_1_FieldVolume
26.2559,-103.3168,6180.0000,0.00000000,0.00000000,3.70329428,gamma,Solenoid_1_FieldVolume
630.1076,547.8954,323.2301,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
16.9905,-254.2949,100.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
372.1121,-272.8739,1780.0000,0.00000000,0.00000000,16.66482426,gamma,Solenoid_1_FieldVolume
415.8451,-724.0842,-190.3376,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-148.4516,-43.6266,930.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
503.3478,-595.0994,930.0000,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
-778.0779,-155.6827,1741.7499,0.00000000,0.00000000,16.66482426,anti_nu_e,Solenoid_1_FieldVolume
-834.1017,38.7213,725.7814,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-314.3013,346.1830,100.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
120.5178,12.8052,-1600.0000,0.00000000,0.00000000,24.07141282,pi+,Solenoid_1_FieldVolume
187.2421,739.4105,3504.6591,0.00000000,0.00000000,11.10988284,proton,Solenoid_1_FieldVolume
-105.5755,-54.1716,3915.5000,0.00000000,0.00000000,11.10988284,pi-,Solenoid_1_FieldVolume
355.2931,165.3322,8710.0000,0.00000000,0.00000000,1.85164714,pi-,Solenoid_1_FieldVolume
-547.8740,237.0362,12240.5000,0.00000000,0.00000000,1.85164714,mu-,Solenoid_1_FieldVolume
29.1216,347.0998,16490.0000,0.00000000,0.00000000,1.85164714,mu-,Solenoid_1_FieldVolume
-183.2071,629.0054,13090.0000,0.00000000,0.00000000,1.85164714,anti_nu_mu,Solenoid_1_FieldVolume
53.9139,-23.8397,1780.0000,0.00000000,0.00000000,16.66482426,proton,Solenoid_1_FieldVolume
526.6081,84.1747,6160.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
-121.8170,42.8255,10410.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-410.9724,496.6111,9580.0000,0.00000000,0.00000000,1.85164714,anti_nu_e,Solenoid_1_FieldVolume
324.7550,-561.8197,9580.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-557.8767,-439.9816,9923.5467,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-264.3267,-135.3879,10845.5000,0.00000000,0.00000000,3.70329428,neutron,Solenoid_1_FieldVolume
10.9964,118.6434,537.0529,0.00000000,0.00000000,24.07141282,C12,Solenoid_1_FieldVolume
11.2077,119.5425,537.6387,0.00000000,0.00000000,24.07141282,C12,Solenoid_1_FieldVolume
-70.9282,427.2583,2630.0000,0.00000000,0.00000000,11.10988284,gamma,Solenoid_1_FieldVolume
796.6102,250.2742,440.0332,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-46.8587,182.4115,930.0000,0.00000000,0.00000000,24.07141282,pi+,Solenoid_1_FieldVolume
-17.9206,545.7371,5310.5000,0.00000000,0.00000000,9.25823570,pi+,Solenoid_1_FieldVolume
-451.2487,190.4688,9560.0000,0.00000000,0.00000000,1.85164714,pi+,Solenoid_1_FieldVolume
109.2207,448.3109,10845.5000,0.00000000,0.00000000,3.70329428,gamma,Solenoid_1_FieldVolume
-353.9891,389.7904,10845.5000,0.00000000,0.00000000,3.70329428,neutron,Solenoid_1_FieldVolume
393.4671,260.9622,10430.5000,0.00000000,0.00000000,3.70329428,gamma,Solenoid_1_FieldVolume
24.0944,-29.1148,930.0000,0.00000000,0.00000000,24.07141282,pi+,Solenoid_1_FieldVolume
-18.2731,-64.9078,3915.5000,0.00000000,0.00000000,11.10988284,mu+,Solenoid_1_FieldVolume
-314.8523,-125.4217,8710.0000,0.00000000,0.00000000,1.85164714,mu+,Solenoid_1_FieldVolume
-550.5924,61.5823,13090.0000,0.00000000,0.00000000,1.85164714,mu+,Solenoid_1_FieldVolume
-490.7275,-109.1481,17340.0000,0.00000000,0.00000000,1.85164714,mu+,Solenoid_1_FieldVolume
18.5409,-4.6656,930.0000,0.00000000,0.00000000,24.07141282,e+,Solenoid_1_FieldVolume
10.3566,92.3771,5310.5000,0.00000000,0.00000000,9.25823570,e+,Solenoid_1_FieldVolume
5.8222,92.6051,9560.0000,0.00000000,0.00000000,1.85164714,e+,Solenoid_1_FieldVolume
-57.1142,109.0305,13090.0000,0.00000000,0.00000000,1.85164714,e+,Solenoid_1_FieldVolume
-43.7041,107.0372,17340.0000,0.00000000,0.00000000,1.85164714,e+,Solenoid_1_FieldVolume
-46.5601,95.3384,15640.0000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
-257.6669,282.0002,1780.0000,0.00000000,0.00000000,16.66482426,gamma,Solenoid_1_FieldVolume
-103.4352,-96.4496,2630.0000,0.00000000,0.00000000,11.10988284,pi-,Solenoid_1_FieldVolume
-615.3205,-17.5344,930.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-8.1720,-25.4130,3480.0000,0.00000000,0.00000000,7.40658856,e-,Solenoid_1_FieldVolume
134.4581,-57.3954,7860.0000,0.00000000,0.00000000,3.70329428,e-,Solenoid_1_FieldVolume
369.8879,47.0883,12240.5000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
361.9660,29.6715,15640.0000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
300.7472,205.6278,13940.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
15.2226,48.4612,100.0000,0.00000000,0.00000000,24.07141282,e+,Solenoid_1_FieldVolume
54.0574,-109.3671,930.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-627.1940,-551.2283,269.2896,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
242.3341,-755.5901,1508.0484,0.00000000,0.00000000,16.66482426,neutron,Solenoid_1_FieldVolume
-20.3687,834.7515,-167.2594,0.00000000,0.00000000,24.07141282,anti_nu_e,Solenoid_1_FieldVolume
705.2842,-203.0576,-1600.0000,0.00000000,0.00000000,24.07141282,nu_e,Solenoid_1_FieldVolume
-337.1827,-708.8333,100.0000,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
-19.4147,148.1171,3480.0000,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
33.5484,834.3258,291.6345,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-13.7917,12.9265,3480.0000,0.00000000,0.00000000,7.40658856,neutron,Solenoid_1_FieldVolume
-32.7993,30.7127,7860.0000,0.00000000,0.00000000,3.70329428,neutron,Solenoid_1_FieldVolume
-51.8091,48.5010,12240.5000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
-70.2504,65.7573,16490.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
646.0007,-254.9226,1780.0000,0.00000000,0.00000000,16.66482426,neutron,Solenoid_1_FieldVolume
-723.4888,416.8801,485.7068,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
21.2019,7.5340,930.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
146.2734,-98.2555,5310.5000,0.00000000,0.00000000,9.25823570,proton,Solenoid_1_FieldVolume
168.0408,-266.3626,9560.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
134.9863,-440.4840,13940.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
59.3411,-595.0856,18190.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
1.8525,5.6503,3480.0000,0.00000000,0.00000000,7.40658856,proton,Solenoid_1_FieldVolume
9.3037,9.2132,7860.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
18.3438,9.4086,12240.5000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
27.0163,7.6481,16490.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-8.7405,-10.9948,1780.0000,0.00000000,0.00000000,16.66482426,proton,Solenoid_1_FieldVolume
-51.5693,-6.4766,6160.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
-84.6690,20.5472,10410.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
-110.3750,56.6410,14790.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
0.0000,0.0000,80.0000,0.00000000,0.00000000,24.07141282,proton,Solenoid_1_FieldVolume
82.1788,64.8868,3915.5000,0.00000000,0.00000000,11.10988284,proton,Solenoid_1_FieldVolume
226.7456,28.6855,8710.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
337.6100,-52.6197,13090.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
422.1753,-154.7786,17340.0000,0.00000000,0.00000000,1.85164714,proton,Solenoid_1_FieldVolume
510.8840,660.4714,21.6342,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
757.2515,351.8453,-71.3799,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
573.9142,219.0567,-750.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-29.7136,58.0492,3480.0000,0.00000000,0.00000000,7.40658856,e+,Solenoid_1_FieldVolume
36.6001,-120.3414,-1600.0000,0.00000000,0.00000000,24.07141282,e-,Solenoid_1_FieldVolume
834.9355,-10.3757,539.5424,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
404.5622,730.4481,868.6090,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-736.6339,-84.8103,2854.3438,0.00000000,0.00000000,7.40658856,nu_e,Solenoid_1_FieldVolume
-71.2990,36.2429,1780.0000,0.00000000,0.00000000,16.66482426,pi-,Solenoid_1_FieldVolume
-134.5333,-247.9346,6160.0000,0.00000000,0.00000000,3.70329428,pi-,Solenoid_1_FieldVolume
478.7036,-525.0268,8820.5709,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
355.6184,627.4847,5840.0421,0.00000000,0.00000000,3.70329428,nu_e,Solenoid_1_FieldVolume
-44.5732,719.8714,6256.7721,0.00000000,0.00000000,3.70329428,gamma,Solenoid_1_FieldVolume
556.8053,-441.3368,8636.6309,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
-457.7991,-109.0439,7880.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
-437.0398,-67.4139,7880.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
679.7611,241.0941,7081.4377,0.00000000,0.00000000,3.70329428,neutron,Solenoid_1_FieldVolume
443.3818,-550.2943,7880.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
547.9734,-169.6712,6180.0000,0.00000000,0.00000000,3.70329428,gamma,Solenoid_1_FieldVolume
100.4267,-310.1837,9560.0000,0.00000000,0.00000000,1.85164714,neutron,Solenoid_1_FieldVolume
-508.8503,-222.1556,10845.5000,0.00000000,0.00000000,3.70329428,gamma,Solenoid_1_FieldVolume
430.9316,-349.9041,2630.0000,0.00000000,0.00000000,11.10988284,gamma,Solenoid_1_FieldVolume
300.9838,122.2053,930.0000,0.00000000,0.00000000,24.07141282,nu_e,Solenoid_1_FieldVolume
184.8297,-679.8477,100.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-770.2878,190.5227,1283.3561,0.00000000,0.00000000,16.66482426,gamma,Solenoid_1_FieldVolume
172.8975,-92.9883,930.0000,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
323.9563,769.5956,518.0630,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-17.4423,163.2800,930.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
503.5843,666.0540,170.7714,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
-807.2129,-213.6171,248.5932,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
-54.9231,-84.5932,2630.0000,0.00000000,0.00000000,11.10988284,proton,Solenoid_1_FieldVolume
-242.4793,-139.9290,7010.0000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
277.7555,199.8468,10845.5000,0.00000000,0.00000000,3.70329428,proton,Solenoid_1_FieldVolume
192.3631,475.4808,13960.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
224.0120,-674.2617,13119.2391,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
272.4710,-505.7414,12260.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
234.3325,36.7386,930.0000,0.00000000,0.00000000,24.07141282,neutron,Solenoid_1_FieldVolume
746.9443,108.1463,2630.0000,0.00000000,0.00000000,11.10988284,neutron,Solenoid_1_FieldVolume
762.0079,-33.6376,2625.0939,0.00000000,0.00000000,11.10988284,gamma,Solenoid_1_FieldVolume
539.0859,-212.9589,2650.0000,0.00000000,0.00000000,7.40658856,anti_nu_e,Solenoid_1_FieldVolume
-179.1485,748.3982,100.0000,0.00000000,0.00000000,24.07141282,gamma,Solenoid_1_FieldVolume
17.9151,33.2662,930.0000,0.00000000,0.00000000,24.07141282,kaon+,Solenoid_1_FieldVolume
-10.8021,174.6158,100.0000,0.00000000,0.00000000,24.07141282,mu+,Solenoid_1_FieldVolume
-336.4579,587.5592,3915.5000,0.00000000,0.00000000,11.10988284,nu_mu,Solenoid_1_FieldVolume
-76.1681,367.6929,3915.5000,0.00000000,0.00000000,11.10988284,neutron,Solenoid_1_FieldVolume
291.6185,341.2067,7030.0000,0.00000000,0.00000000,3.70329428,gamma,Solenoid_1_FieldVolume
241.0475,-251.5829,8730.0000,0.00000000,0.00000000,1.85164714,gamma,Solenoid_1_FieldVolume
8.6400,-31.5284,930.0000,0.00000000,0.00000000,24.07141282,e+,Solenoid_1_FieldVolume
7.1718,-27.8533,3915.5000,0.00000000,0.00000000,11.10988284,e+,Solenoid_1_FieldVolume
208.2448,309.4572,8710.0000,0.00000000,0.00000000,1.85164714,e+,Solenoid_1_FieldVolume
-1.6324,-34.4676,3480.0000,0.00000000,0.00000000,7.40658856,e-,Solenoid_1_FieldVolume
7.9969,-29.8897,3480.0000,0.00000000,0.00000000,7.40658856,e-,Solenoid_1_FieldVolume
32.1761,334.1807,7860.0000,0.00000000,0.00000000,3.70329428,e-,Solenoid_1_FieldVolume
87.8602,-31.8253,12240.5000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
12.9621,-40.0349,16490.0000,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
202.3982,735.4064,2172.4415,0.00000000,0.00000000,11.10988284,gamma,Solenoid_1_FieldVolume
190.5013,-462.2532,1780.0000,0.00000000,0.00000000,16.66482426,neutron,Solenoid_1_FieldVolume
73.9748,-117.5433,3480.0000,0.00000000,0.00000000,7.40658856,pi+,Solenoid_1_FieldVolume
3.3879,43.3713,930.0000,0.00000000,0.00000000,24.07141282,e+,Solenoid_1_FieldVolume
3.6212,30.7467,930.0000,0.00000000,0.00000000,24.07141282,e-,Solenoid_1_FieldVolume
7.8431,-579.3434,5310.5000,0.00000000,0.00000000,9.25823570,e-,Solenoid_1_FieldVolume
-83.8871,-705.5304,8914.7770,0.00000000,0.00000000,1.85164714,e-,Solenoid_1_FieldVolume
-21.0531,-183.2344,2630.0000,0.00000000,0.00000000,11.10988284,pi-,Solenoid_1_FieldVolume
